Time(s),MeasuredVoltage(V),Current(A),Capacitance(F)
0.494,0,1.04272926548323e-06,0
0.495,0,7.13969222839467e-07,0
0.496,0,5.05360188688693e-06,0
0.497,0,6.36864213146549e-06,0
0.498,0,1.56874533632066e-06,0
0.499,0,-3.36265520210588e-06,0
0.5,0,-1.0613349858094e-06,0
0.501,0,-9.9558297873169e-07,0
0.502,0,-2.17911909849363e-06,0
0.503,0,-6.01070935216213e-07,0
0.504,0,-7.98326957198819e-07,0
0.505,0,-4.03814912783718e-07,0
0.506,0,-6.97901541899877e-06,0
0.507,0,-7.96529545216973e-06,0
0.508,0,-3.03389517494265e-06,0
0.509,0,2.94953753755807e-06,0
0.51,0,1.10848127416237e-06,0
0.511,0,1.30573730050066e-06,0
0.512,0,2.88378552747267e-06,0
0.513,0,9.76977256854222e-07,0
0.514,0,8.45473239746608e-07,0
0.515,0,3.85209181448393e-07,0
0.516,0,5.18510591043498e-06,0
0.517,0,6.63165018280945e-06,0
0.518,0,1.76600136371259e-06,0
0.519,0,-3.1653991859572e-06,0
0.52,0,-8.64078964426401e-07,0
0.521,0,-7.98326957198819e-07,0
0.522,0,-3.62566322294116e-06,0
0.523,0,-2.83663915804755e-06,0
0.524,0,-1.52159903395524e-06,0
0.525,0,-7.98326957198819e-07,0
0.526,0,-6.12423938125883e-06,0
0.527,0,-6.97901541899877e-06,0
0.528,0,-1.85035906684787e-06,0
0.529,0,3.40980160956485e-06,0
0.53,0,1.23998529167108e-06,0
0.531,0,5.64491413092505e-08,0
0.532,0,1.83175337294363e-06,0
0.533,0,1.04272926548323e-06,0
0.534,0,7.79721231267982e-07,0
0.535,0,5.16713197854551e-07,0
0.536,0,5.25085792228477e-06,0
0.537,0,6.5001461570362e-06,0
0.538,0,1.63449734540111e-06,0
0.539,0,-4.34893527613794e-06,0
0.54,0,-2.31062311080298e-06,0
0.541,0,-1.32434301362085e-06,0
0.542,0,-2.90239116372903e-06,0
0.543,0,-1.12708699283717e-06,0
0.544,0,2.53705165242546e-07,0
0.545,0,9.76977256854222e-07,0
0.546,0,-4.94070331519392e-06,0
0.547,0,-6.71600740827646e-06,0
0.548,0,-2.1133670922642e-06,0
0.549,0,2.94953753755807e-06,0
0.55,0,1.17423328289164e-06,0
0.551,0,-2.06558889901171e-07,0
0.552,0,1.56874533632066e-06,0
0.553,0,1.04272926548323e-06,0
0.554,0,5.16713197854551e-07,0
0.555,0,5.64491413092505e-08,0
0.556,0,4.00156970577061e-06,0
0.557,0,5.90837804356222e-06,0
0.558,0,1.56874533632066e-06,0
0.559,0,-3.09964718047481e-06,0
0.56,0,-1.3900950204489e-06,0
0.561,0,-4.69566920311215e-07,0
0.562,0,-1.85035906684787e-06,0
0.563,0,-7.98326957198819e-07,0
0.564,0,-2.72310897578704e-07,0
0.565,0,-7.505487439603e-08,0
0.566,0,-5.79547936451728e-06,0
0.567,0,-7.17627142652169e-06,0
0.568,0,-2.1133670922642e-06,0
0.569,0,2.94953753755807e-06,0
0.57,0,7.13969222839467e-07,0
0.571,0,-7.505487439603e-08,0
0.572,0,9.11225248275355e-07,0
0.573,0,-1.40806882173616e-07,0
0.574,0,1.87953157214726e-07,0
0.575,0,5.64491413092505e-08,0
0.576,0,4.98784987518865e-06,0
0.577,0,7.15766628792864e-06,0
0.578,0,2.09476141036993e-06,0
0.579,0,-2.90239116372903e-06,0
0.58,0,-1.85035906684787e-06,0
0.581,0,-1.85035906684787e-06,0
0.582,0,-3.03389517494265e-06,0
0.583,0,-1.65310304726196e-06,0
0.584,0,-6.01070935216213e-07,0
0.585,0,3.19457173320437e-07,0
0.586,0,-4.87495131105283e-06,0
0.587,0,-6.25574338760901e-06,0
0.588,0,-8.64078964426401e-07,0
0.589,0,2.62077748763407e-06,0
0.59,0,1.22201149236961e-07,0
0.591,0,3.85209181448393e-07,0
0.592,0,1.5029933272904e-06,0
0.593,0,1.30573730050066e-06,0
0.594,0,1.3714893093804e-06,0
0.595,0,1.43724131831032e-06,0
0.596,0,5.71112200664819e-06,0
0.597,0,7.02616226134481e-06,0
0.598,0,1.23998529167108e-06,0
0.599,0,-3.88867124298101e-06,0
0.6,0,-1.85035906684787e-06,0
0.601,0,-1.91611107327674e-06,0
0.602,0,-2.77088715231629e-06,0
0.603,0,-1.58735104063354e-06,0
0.604,0,-1.0613349858094e-06,0
0.605,0,-6.66822942593726e-07,0
0.606,0,-6.78175941103117e-06,0
0.607,0,-8.29405546075974e-06,0
0.608,0,-2.50787912889328e-06,0
0.609,0,2.68652949751829e-06,0
0.61,0,1.04272926548323e-06,0
0.611,0,9.11225248275355e-07,0
0.612,0,2.55502547780013e-06,0
0.613,0,2.02900940093803e-06,0
0.614,0,1.30573730050066e-06,0
0.615,0,7.79721231267982e-07,0
0.616,0,5.18510591043498e-06,0
0.617,0,7.48642635527542e-06,0
0.618,0,1.3714893093804e-06,0
0.619,0,-3.42840720738929e-06,0
0.62,0,-1.192838999815e-06,0
0.621,0,-1.52159903395524e-06,0
0.622,0,-3.23115119138984e-06,0
0.623,0,-2.77088715231629e-06,0
0.624,0,-1.0613349858094e-06,0
0.625,0,1.22201149236961e-07,0
0.626,0,-5.07220732332734e-06,0
0.627,0,-6.91326341639232e-06,0
0.628,0,-1.71885505384048e-06,0
0.629,0,3.34404959912716e-06,0
0.63,0,6.48217214461066e-07,0
0.631,0,1.22201149236961e-07,0
0.632,0,1.43724131831032e-06,0
0.633,0,7.79721231267982e-07,0
0.634,0,4.50961189626431e-07,0
0.635,0,5.8246520613276e-07,0
0.636,0,5.05360188688693e-06,0
0.637,0,6.5001461570362e-06,0
0.638,0,1.10848127416237e-06,0
0.639,0,-4.87495131105283e-06,0
0.64,0,-2.83663915804755e-06,0
0.641,0,-2.0476150859849e-06,0
0.642,0,-2.63938314070439e-06,0
0.643,0,-1.0613349858094e-06,0
0.644,0,3.19457173320437e-07,0
0.645,0,1.30573730050066e-06,0
0.646,0,-4.34893527613794e-06,0
0.647,0,-6.71600740827646e-06,0
0.648,0,-2.31062311080298e-06,0
0.649,0,2.75228150745279e-06,0
0.65,0,2.53705165242546e-07,0
0.651,0,1.22201149236961e-07,0
0.652,0,1.3714893093804e-06,0
0.653,0,1.17423328289164e-06,0
0.654,0,7.13969222839467e-07,0
0.655,0,9.11225248275355e-07,0
0.656,0,4.06732171671208e-06,0
0.657,0,5.71112200664819e-06,0
0.658,0,1.10848127416237e-06,0
0.659,0,-3.49415921262297e-06,0
0.66,0,-8.64078964426401e-07,0
0.661,0,-7.98326957198819e-07,0
0.662,0,-1.58735104063354e-06,0
0.663,0,-9.9558297873169e-07,0
0.664,0,-1.40806882173616e-07,0
0.665,0,-5.35318927788714e-07,0
0.666,0,-6.18999138445866e-06,0
0.667,0,-7.17627142652169e-06,0
0.668,0,-2.24487110467323e-06,0
0.669,0,3.27829758873981e-06,0
0.67,0,7.13969222839467e-07,0
0.671,0,4.50961189626431e-07,0
0.672,0,9.76977256854222e-07,0
0.673,0,-9.30286656841139e-09,0
0.674,0,1.22201149236961e-07,0
0.675,0,5.8246520613276e-07,0
0.676,0,5.51386597018919e-06,0
0.677,0,7.35492232818459e-06,0
0.678,0,2.68652949751829e-06,0
0.679,0,-2.77088715231629e-06,0
0.68,0,-8.64078964426401e-07,0
0.681,0,-1.71885505384048e-06,0
0.682,0,-2.50787912889328e-06,0
0.683,0,-1.85035906684787e-06,0
0.684,0,-7.32574949921261e-07,0
0.685,0,-6.66822942593726e-07,0
0.686,0,-6.38724739376128e-06,0
0.687,0,-7.17627142652169e-06,0
0.688,0,-2.37637511688291e-06,0
0.689,0,2.42352145828308e-06,0
0.69,0,-9.30286656841139e-09,0
0.691,0,8.45473239746608e-07,0
0.692,0,1.70024935453176e-06,0
0.693,0,2.35776944859995e-06,0
0.694,0,1.30573730050066e-06,0
0.695,0,9.11225248275355e-07,0
0.696,0,5.18510591043498e-06,0
0.697,0,6.43439414422554e-06,0
0.698,0,1.5029933272904e-06,0
0.699,0,-3.69141522802567e-06,0
0.7,0,-1.192838999815e-06,0
0.701,0,-1.52159903395524e-06,0
0.702,0,-2.17911909849363e-06,0
0.703,0,-1.45584702722703e-06,0
0.704,0,-7.98326957198819e-07,0
0.705,0,-2.72310897578704e-07,0
0.706,0,-7.11051942406345e-06,0
0.707,0,-7.83379144838854e-06,0
0.708,0,-2.63938314070439e-06,0
0.709,0,3.21254557840281e-06,0
0.71,0,8.45473239746608e-07,0
0.711,0,1.30573730050066e-06,0
0.712,0,2.09476141036993e-06,0
0.713,0,1.3714893093804e-06,0
0.714,0,5.16713197854551e-07,0
